point_id,point_type,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,county,dnr_surface_z_m,dnr_error_m
L3B-6117 Wabasha RTK,L3B,551456.94,4895282.458,316.276,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,316.424,-0.148
L5U-6128 Wabasha RTK,L5U,536241.127,4902020.862,285.354,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,285.498,-0.144
L3B-6192 Wabasha RTK,L3B,568615.176,4908731.727,220.88,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,221.01,-0.13
L3B-6149 Wabasha RTK,L3B,561861.457,4901697.411,234.511,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,234.638,-0.127
L2T-6126 Wabasha RTK,L2T,572067.588,4884169.798,344.434,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,344.559,-0.125
L5U-6129 Wabasha RTK,L5U,536177.981,4902408.601,286.461,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,286.579,-0.118
L2T-6135 Wabasha RTK,L2T,544580.251,4912860.624,341.858,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,341.966,-0.108
L2T-6130 Wabasha RTK,L2T,537348.62,4912740.013,346.327,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,346.435,-0.108
L3B-6170 Wabasha RTK,L3B,546457.767,4920177.845,338.478,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,338.576,-0.098
L3B-6173 Wabasha RTK,L3B,554999.461,4909468.066,323.183,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,323.276,-0.093
L2T-6107 Wabasha RTK,L2T,582956.826,4907116.642,205.128,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,205.22,-0.092
L3B-6198 Wabasha RTK,L3B,578676.269,4904603.405,279.139,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,279.219,-0.08
L1O-6153 Wabasha RTK,L1O,560171.988,4905866.989,230.722,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,230.798,-0.076
L2T-6138 Wabasha RTK,L2T,546477.28,4904533.243,290.92,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,290.996,-0.076
L4F-6171 Wabasha RTK,L4F,548561.906,4916954.108,341.691,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,341.767,-0.076
L3B-6159 Wabasha RTK,L3B,555374.313,4921615.561,233.767,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,233.834,-0.067
L3B-6163 Wabasha RTK,L3B,560832.634,4919170.586,215.589,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,215.655,-0.066
L4F-6168 Wabasha RTK,L4F,545354.915,4922304.654,345.796,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,345.861,-0.065
L3B-6103 Wabasha RTK,L3B,585052.413,4896285.907,235.462,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,235.523,-0.061
L1O-6132 Wabasha RTK,L1O,536239.909,4909679.814,348.533,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,348.588,-0.055
L2T-6122 Wabasha RTK,L2T,554528.969,4884204.078,343.05,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,343.101,-0.051
L2T-6143 Wabasha RTK,L2T,541303.272,4897971.994,262.726,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,262.773,-0.047
L4F-6154 Wabasha RTK,L4F,572051.427,4892917.559,361.426,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,361.472,-0.046
L5U-6160 Wabasha RTK,L5U,556896.808,4922574.398,214.33,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,214.367,-0.037
L4F-6139 Wabasha RTK,L4F,546526.336,4904495.867,293.096,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,293.127,-0.031
L2T-6177 Wabasha RTK,L2T,562623.768,4909765.197,345.644,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,345.673,-0.029
L5U-6152 Wabasha RTK,L5U,564525.985,4904265.561,234.163,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,234.19,-0.027
L5U-6119 Wabasha RTK,L5U,559306.37,4886646.438,328.639,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,328.666,-0.027
L1O-6167 Wabasha RTK,L1O,546033.08,4922215.528,342.486,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,342.512,-0.026
L4F-6156 Wabasha RTK,L4F,556012.306,4920799.134,231.24,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,231.265,-0.025
L3B-6115 Wabasha RTK,L3B,567383.901,4892189.831,336.399,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,336.422,-0.023
L1O-6110 Wabasha RTK,L1O,583640.625,4908720.357,209.307,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,209.329,-0.022
L5U-6162 Wabasha RTK,L5U,558537.849,4922091.122,208.307,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,208.328,-0.021
L4F-6193 Wabasha RTK,L4F,568655.901,4909311.351,241.308,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,241.328,-0.02
L3B-6190 Wabasha RTK,L3B,576890.099,4911655.566,359.957,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,359.976,-0.019
L1O-6113 Wabasha RTK,L1O,566615.135,4890359.799,349.039,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,349.053,-0.014
L4F-6105 Wabasha RTK,L4F,584631.274,4899376.869,207.386,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,207.391,-0.005
L5U-6157 Wabasha RTK,L5U,555677.824,4920948.767,236.37,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,236.371,-0.001
L2T-6116 Wabasha RTK,L2T,551448.173,4893791.433,329.651,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,329.649,0.002
L4F-6180 Wabasha RTK,L4F,560471.761,4908675.989,286.827,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,286.823,0.004
L1O-6182 Wabasha RTK,L1O,578965.248,4911890.605,214.244,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,214.239,0.005
L5U-6151 Wabasha RTK,L5U,556945.107,4905542.489,245.081,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,245.076,0.005
L1O-6144 Wabasha RTK,L1O,541413.946,4897410.111,265.484,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,265.479,0.005
L3B-6148 Wabasha RTK,L3B,562653.863,4899035.271,332.467,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,332.462,0.005
L2T-6183 Wabasha RTK,L2T,577881.189,4912775.455,214.485,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,214.477,0.008
L1O-6155 Wabasha RTK,L1O,554614.486,4917540.403,245.288,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,245.279,0.009
L2T-6114 Wabasha RTK,L2T,566940.849,4891873.683,351.996,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,351.987,0.009
L1O-6158 Wabasha RTK,L1O,555431.901,4921544.996,234.334,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,234.324,0.01
L4F-6176 Wabasha RTK,L4F,555474.952,4905593.103,260.352,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,260.339,0.013
L4F-6111 Wabasha RTK,L4F,551503.597,4893713.179,321.245,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,321.232,0.013
L5U-6184 Wabasha RTK,L5U,570509.565,4917743.702,217.631,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,217.613,0.018
L5U-6186 Wabasha RTK,L5U,573381.359,4917025.895,208.865,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,208.844,0.021
L1O-6195 Wabasha RTK,L1O,568622.764,4910403.765,241.954,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,241.93,0.024
L2T-6169 Wabasha RTK,L2T,545352.185,4920776.605,348.637,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,348.613,0.024
L1O-6104 Wabasha RTK,L1O,586875.193,4895071.287,214.302,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,214.275,0.027
L4F-6166 Wabasha RTK,L4F,561502.444,4916054.667,345.888,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,345.861,0.027
L4F-6121 Wabasha RTK,L4F,555274.341,4884087.357,348.628,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,348.599,0.029
L4F-6191 Wabasha RTK,L4F,574370.666,4910942.073,349.679,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,349.65,0.029
L1O-6164 Wabasha RTK,L1O,563943.575,4916953.818,362.566,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,362.537,0.029
L5U-6187 Wabasha RTK,L5U,576968.584,4915047.613,209.066,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,209.034,0.032
L5U-6142 Wabasha RTK,L5U,546101.594,4903473.099,255.523,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,255.49,0.033
L2T-6194 Wabasha RTK,L2T,568609.519,4909747.421,241.472,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,241.436,0.036
L1O-6178 Wabasha RTK,L1O,563009.11,4909076.254,343.9,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,343.861,0.039
L3B-6181 Wabasha RTK,L3B,576206.48,4913701.415,218.121,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,218.081,0.04
L5U-6137 Wabasha RTK,L5U,547743.212,4911359.555,351.731,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,351.691,0.04
L5U-6141 Wabasha RTK,L5U,545864.618,4903478.448,254.725,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,254.683,0.042
L1O-6172 Wabasha RTK,L1O,553426.981,4910523.207,342.888,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,342.839,0.049
L2T-6175 Wabasha RTK,L2T,555021.336,4907198.911,322.744,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,322.693,0.051
L5U-6112 Wabasha RTK,L5U,566486.727,4890520.873,353.493,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,353.442,0.051
L5U-6106 Wabasha RTK,L5U,580020.431,4906525.976,216.905,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,216.851,0.054
L2T-6124 Wabasha RTK,L2T,569044.618,4902777.411,351.362,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,351.305,0.057
L1O-6118 Wabasha RTK,L1O,551939.75,4896224.857,320.763,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,320.702,0.061
L2T-6147 Wabasha RTK,L2T,564512.052,4901721.919,344.873,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,344.803,0.07
L2T-6199 Wabasha RTK,L2T,577859.603,4903484.053,351.402,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,351.33,0.072
L5U-6188 Wabasha RTK,L5U,577585.386,4913818.452,214.595,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,214.515,0.08
L4F-6197 Wabasha RTK,L4F,578193.054,4908048.385,212.967,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,212.886,0.081
L3B-6125 Wabasha RTK,L3B,572601.02,4901985.945,342.447,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,342.36,0.087
L1O-6185 Wabasha RTK,L1O,571072.727,4917809.572,228.07,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,227.979,0.091
L1O-6189 Wabasha RTK,L1O,576972.861,4911884.603,359.939,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,359.842,0.097
L5U-6161 Wabasha RTK,L5U,558060.847,4921238.348,216.143,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,216.04,0.103
L1O-6196 Wabasha RTK,L1O,575677.11,4908773.307,215.363,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,215.259,0.104
L1O-6136 Wabasha RTK,L1O,547744.122,4913027.174,345.842,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,345.733,0.109
L5U-6101 Wabasha RTK,L5U,585568.953,4896315.614,209.456,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,wabasha_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,wabasha,209.338,0.118
